pos_id,pos_name,client_name
2542,Farmacia Parana,Grupo Farmacom
2544,Fullfarma 1,Grupo Farmacom
2554,Farmacia JR 2,Grupo Farmacom
2555,Farmacia JR 1,Grupo Farmacom
2556,Farmacom I,Grupo Farmacom
2557,Trinidad II,Grupo Farmacom
2558,Fullfarma II,Grupo Farmacom
2559,ProSalud I,Grupo Farmacom
2560,ProSalud II,Grupo Farmacom
2655,Farmacom II,Grupo Farmacom
2541,freeQA3,freeQA3
2543,freeQA5,freeQA5
2545,Inmaculada Concepción,Inmaculada Concepción
2546,Drogueria VitaHelp,Drogueria VitaHelp
2718,Drogueria VitaHelp Malambo,Drogueria VitaHelp
2547,Farma Kukis,Farma Kukis
2548,Santa Lucía,Santa Lucía
2549,Bernabe,Bernabe
2551,HN,HN
2552,FARMACIA DEL SOL,FARMACIA DEL SOL QRO
2553,FreeQAAle25,FreeQAAle25
2561,Drogueria Farmaetica Mundifarma,Drogueria Farmaetica Mundifarma
2564,MarketSHOP,MarketSHOP
2565,San Rogelio,San Rogelio
2566,San pablo,San pablo
2567,Farmacias Guadalupana Valle,Farmacias Guadalupana Valle
2568,Farmacia Providencia,Farmacia Providencia
2571,Farmacia rayo de luz,Farmacia rayo de luz
2572,Farma Azteca CEDIS,Grupo Farma Azteca
2573,Farmacia San Rafael MS,Farmacia San Rafael MS
2574,Grufaza,Grufaza
2575,DNA Genomics,DNA Genomics
2576,IQ SALUD,IQ SALUD
2577,San José,San José
2578,Farmanavi,Farmanavi
2579,Farmalya,Farmalya
2580,FARMACIAS DJES,FARMACIAS DJES
2581,Farmacia GSC,Farmacia GSC
2582,Farmacia Homeopática Naturapharma,Farmacia Homeopática Naturapharma
2583,Farma fuerte,Farma fuerte
2584,MM Pharma,MM Pharma
2585,Farmacia el doctorcito del ahorro,Farmacia el doctorcito del ahorro
2586,Farmacias Morelos,Farmacias Morelos
2587,Farmacias sta monica,Farmacias sta monica
2588,Exty free1,Exty free1
2589,Exty free3,Exty free3
2590,Exty free5,Exty free5
2591,Exty free6,Exty free6
2592,Ahorramax,Ahorramax
2593,Farmacia Santa Marina,Farmacia Santa Marina
2594,Farmacia 24 H.,Farmacia 24 horas
2595,Grupo LOSA,Grupo LOSA
2596,Farmacia Buenos Aires,Farmacia Buenos Aires
2597,ures FARMACIA,ures FARMACIA
2598,MQ,MQ
2599,Farmaday,Farmaday
2600,Farmacia GMA,Farmacia GMA
2601,Farmacia gi,Farmacia gi
2602,Cedis,Farmakosto
2608,farmacia GUERRRERO,farmacia GUERRRERO
2611,DISFARMAC,DISFARMAC
2612,Superfarma Colmarket,Superfarma Colmarket
2613,medicinas del carmen,medicinas del carmen
2614,Farmacia Mely,Farmacia Mely
2615,Farmacia belar,Farmacia belar
2616,El Triunfo,El Triunfo
2617,Leandro schestakow,Farmacia Schestakow
2618,SIMAS,SIMAS
2619,5574783430,Farmacia Valdes
2620,Bienestar,Bienestar
2621,Bienestar,Bienestar
2625,GLYEMA RENAL,GLYEMA RENAL
2626,Farmacia Medik,Farmacia Medik
2627,Beroof,Beroof
2628,Matriz,El Boticario Hidalgo
2959,Boticario Querétaro,El Boticario Hidalgo
2629,Farmacia Flores Gi,Farmacia Flores Gi
2630,Farmacia Guerrero,Farmacia Guerrero
2660,Farmacia Guerrero Matriz,Farmacia Guerrero
2631,Consultorio del arco,Consultorio del arco
2632,FARMACIA SUMFA,FARMACIA SUMFA
2633,Pleia,Pleia
2634,Central,Grupo Farmacia Central La Plata
2635,Farmacias Genericos Hiram,Farmacias Genericos Hiram
2636,Sucursal 1,3 Cerritos
2637,Sucursal 2 - Portal,3 Cerritos
2638,Frid Pharma Tlalpan,Frid Pharma Tlalpan
2639,Frid Pharma Centro Médico,Frid Pharma Tlalpan
2640,Frid Pharma Avivo,Frid Pharma Tlalpan
2641,Farmacia Vital,Farmacia Vital
2642,Farmacias Santa Fe,Farmacia Santa Fe (Posadas)
2643,Exty FreeMXPRODHSs,Exty FreeMXPRODHSs
2644,Prueba POS admin PROD,Exty FreeARPRODHSsADMIN1
2656,Exty Test PROD EX7937 001,Exty Test PROD EX7937 001
2657,Exty FreePRODVideo,Exty FreePRODVideo
2658,FARMACIA CRISPINS,FARMACIA CRISPIN
2661,Metepec 1,Farmacias Metepec
2662,Matriz,Farmacias San diego
2669,San Juditas,San Juditas
2670,Farmacias farmahorro,Farmacias farmahorro
2671,FreePRODplg,FreePRODplg
2672,Nuevo Pipeline,Pedro Sabatte
2673,Nuevo Pipeline 2,Pedro Sabatte
2674,Farmacia San Rafael,Farmacia San Rafael
2675,Osperyh,Osperyh
2676,Exty Prueba PROD EX7983,Exty Prueba PROD EX7983
2677,Farmacia las fuentes,Farmacia las fuentes
2678,F. El número uno ventura Puente,Farmacias El Número uno
2679,F. El Número Uno Lomas de Durazno,Farmacias El Número uno
2680,Drogueria San Francisco,Drogueria San Francisco
2682,Farmacia Nexus,Farmacia Nexus
2700,Drogueria Rio Verde,Drogueria Rio Verde
2683,Farmacia angel,Farmacia angel
2684,Eco farmacia,Eco farmacia
2685,Farmacia generica,Farmacia generica
2686,VR Farmacias,VR Farmacias
2687,Farmahorro Lázaro,Farmahorro Lázaro
2688,Farmacia Mari,Farmacia Mari
2689,Farmacia Regina,Farmacia Regina
2690,Farmacia Bienestar,Farmacia Bienestar
2692,Farmacéuticos del Sur,Farmacéuticos del Sur
2694,POLO PHARMA,POLO PHARMA
2695,FNSJ San Felipe,FNSJ San Felipe
2696,Farmacias GI,Farmacias GI
2697,JEMAXI,JEMAXI
2698,Cedis,LodiFarma
2701,FARMACIA DR SAORI,FARMACIA DR SAORI
2702,Farmacia Spegazzini,Farmacia Spegazzini
2703,Farmacia Bianchi,Farmacia Bianchi
2704,Exty prueba EX7996 - 001,Exty prueba EX7996 - 001
2705,Farmacias “Santa Fe”,Farmacias “Santa Fe”
2706,FARMACIA NIX,FARMACIA NIX
2707,farmacia polanco,farmacia polanco
2708,San Francisco,San Francisco
2709,Farma MexIt,Farma MexIt
2710,Vitafarma,VITA FARMA
2711,QA días,Exty QA días
2717,San Cristóbal,San Cristóbal
2719,Farmacia Fenix,Farmacia Fenix
2763,5 de febrero,Farmacia Fenix
2764,CDIS,Farmacia Fenix
2765,Pachuca,Farmacia Fenix
2766,Teotihuacan,Farmacia Fenix
2767,Maquixco,Farmacia Fenix
2720,FARMACIA SAN JUDAS TADEO,FARMACIA SAN JUDAS TADEO
2721,Exty EX7954 001,Exty EX7954 001
2722,Exty PROD 001 EX7963,Exty PROD 001 EX7963
2723,Exty PROD 002 EX7963,Exty PROD 002 EX7963
2724,Farmacia San Fernando,Farmacia San Fernando
2725,Exty días de prueba,EXTY Días de prueba
2902,Exty PROD 002,EXTY Días de prueba
2726,Medicina Integral,Medicina Integral
2727,Farmaprecio,Farmaprecio
2728,Hunter,Hunter
2729,Consultorio y Farmacia BUENAVISTA,Consultorio y Farmacia BUENAVISTA
2730,Farmacia me lo ahorro,Farmacia me lo ahorro
2734,Farmacia Demaria,Farmacia DeMaria
2735,Meditek,Meditek
2736,Drogueria Farma Fit,Drogueria Farma Fit
2737,Suc Mary,Farmacia Medery Suc Mary
2738,MEHL,MEHL
2739,San angel,San angel
2740,GEHC,GEHC
2741,Farma fer,Farma fer
2742,Farmacia el tridente,Farmacia el tridente
2743,Skinklinik Med,Skinklinik Med
2744,Victoria,Victoria
2745,FARMAGEST,FARMAGEST
2746,Farmacia Bosque Real,Farmacia Bosque Real
2747,Farma 12,Farma 12
2749,San Agustín,San Agustín
2750,Exty prod,Exty prod
2751,JJ’s,JJ’s
2752,Farma 12,Farma 12
2753,Exty prod,Exty prod
2754,POS Exty QA 8131,Exty prueba QA 8131
2755,SAN MATEO,SAN MATEO
2756,M's,M's
2757,San Rafael,San Rafael
2758,Nurse center,Nurse center
2759,Farmacias del Angel,Farmacias del Angel
2760,Farmacia san Miguel,Farmacia san Miguel
2761,C y f servicios médicos a tu alcance,C y f servicios médicos a tu alcance
2762,FARMACIA FARMAPLUS,FARMACIA FARMAPLUS
2768,La paz,La paz
2769,Farmacia Descarrega,Farmacia Descarrega
2770,F. La Esperanza Matriz,Farmacia La Esperanza Zinapécuaro
2771,Drogas Cucuta,Drogas Cucuta
2772,Farmacia San Matías,Farmacia San Matías
2773,Farmacast,Farmacast
2774,Santa Teresita,santa teresita
2775,Farmacia Nueva Lima,Farmacia Nueva Lima
2776,Farmacia El Trigo,Farmacia El Trigo
2777,Plutarco,Plutarco
2778,Distribuidora del pacífico,Distribuidora del pacífico
2779,Niñito fundador,Niñito fundador
2780,CentralFarma,Grupo Fransin
2781,Guadalupana,Guadalupana
2783,CANCUBA,CANCUBA
2785,Farmacia Salmo 91,Farmacia Salmo 91
2786,Centro Médico,Centro Médico
2787,Farmacia la salud,Farmacia la salud
2788,OmmiXPharma,OmmiXPharma
2789,Farmacia PlasmaLab,Farmacia PlasmaLab
2790,Farmacia San cosme y damian,Farmacia San cosme y damian
2791,Farmapronto San Ángel Suc. Neza,Farmapronto San Angel Cd Nezahual
2847,Farmapronto Los Ángeles,Farmapronto San Angel Cd Nezahual
2848,Farmapronto La Imperial,Farmapronto San Angel Cd Nezahual
2792,Suc Chiapas,Farmacias del Eje Suc Chiapas
2793,Farmacia San Marcos,Farmacia San Marcos
2794,Goretti,Goretti
2795,Farmacia la mas barata,Farmacia la mas barata
2796,Salvatori Selma,Farmacia Salvatori
2881,San Isidro - Selma,Farmacia Salvatori
2909,LA SUIZO,Farmacia Salvatori
2797,farmacias Viera,farmacias Viera
2798,Reyes,Reyes
2799,Famacia Guasave,Famacia Guasave
2801,Rencoret,Rencoret
2802,VITALSUPPS,VITALSUPPS
2803,Farmacias Reva,Farmacias Reva
2804,Farmacia Ochoa,Farmacia Ochoa
2805,Farmacia Nueva Fátima,Farmacia Nueva Fátima
2806,"Farmacia ""El Divino Niño""","Farmacia ""El Divino Niño"""
2807,Uriel,Uriel
2808,Grupo medico García,Grupo medico García
2809,Alpromedic,Alpromedic
2810,Omar Tello Ibáñez,Omar Tello Ibáñez
2811,GRUPO ARIPHA INTEGRAL,GRUPO ARIPHA INTEGRAL
2812,Derma ae,Derma ae
2813,Droguería mediplus del caribe,Droguería mediplus del caribe
2814,Farmaconpoder,Farmaconpoder
2815,Bertin,Bertin
2816,FARMACIA CUITLÁHUAC,FARMACIA CUITLÁHUAC
2817,FARMACIA CUITLÁHUAC,FARMACIA CUITLÁHUAC
2818,FARMACIA CUITLÁHUAC,FARMACIA CUITLÁHUAC
2819,Farma Medical,Farma Medical
2821,Tu Farma,Tu Farma
2822,Rayos Blink,Rayos Blink
2823,FARMACIA FARMAYUDDA,FARMACIA FARMAYUDDA
2824,MediAbi,MediAbi
2825,Farmafam,Farmafam
2840,Don Doctor,Don Doctor
2841,FARMACIAS GI,FARMACIAS GI
2842,Farmacia “Circunvalación Jqn”,Farmacia “Circunvalación Jqn”
2843,Farmati,Farmati
2844,FARMA DIUM,FARMA DIUM
2845,Clínica fisio Aylin Hernández,Clínica fisio Aylin Hernández
2846,MERAKI FARMACIA,MERAKI FARMACIA
2849,El Paraiso,El Paraiso
2850,FARMACIA G+,FARMACIA G+
2851,Los Reyes,Farmacia Los Reyes
2852,Del Potosi,Farmacia Del Potosi
2853,vive ya,vive ya
2854,Raúl,Raúl
2855,Exty PROD 001 EX8470,Exty PROD 001 EX8470
2856,"F. Isabel Actopan, Hgo.","F. Isabel Actopan, Hgo."
2857,Farmacia Trisquel,farmacia Trisquel
2858,M&M,M&M
2859,El Camichin,El Camichin
2860,farmacia alex,farmacia alex
2861,San Juan,San Juan
2862,Prueba,Management Pro
2879,Farmavien,Farmavien
2880,Farmacia aran,Farmacia aran
2882,Exty,Exty
2883,Farmacia del centro,Farmacia del centro
2884,Prueba exty eka,Prueba exty eka
2885,Farma y más Xiutepec,Farma y más Xiutepec
2886,Farmacia Marchena,Farmacia Marchena
2887,F. Hidalgo Tula,F. Hidalgo Tula
2888,Si Prevenimos,Si Prevenimos
2889,Farma Sana,Farma Sana
2890,Farmacia San Rafael,Farmacia San Rafael
2891,Farmacia familiar,Farmacia familiar
2892,Integra Medica,Integra Medica
2893,Farmacia Rey,Farmacia Rey
2894,Farmacia,Farmacia
2895,DermaFit,DermaFit
2896,Vital Farma,Vital Farma
2897,Farmacia Dos,Farmacia Dos
2898,Farmacia Q,Farmacia Q
2899,Magdalena,Magdalena
2900,Extyprod,Extyprod
2901,Exty prod 1,Extyprod
2905,Clínica veterinaria,Clínica veterinaria
2906,Marver,Marver
2907,Ahorramax,Ahorramax Oaxaca
2908,FARMACOS Y ABARROTES BCS,FARMACOS Y ABARROTES BCS
2910,skanp,skanp
2912,SUPER FARMACIAS PUEBLA,SUPER FARMACIAS PUEBLA
2914,farmacia rey,farmacia rey
2915,farmacia la asuncion,farmacia la asuncion
2916,Magister Droguería,Magister Deogueria
2917,Maxifarma,Maxifarma
2918,Benavente,Benavente
2919,Policlínica Coacalco,Policlínica Coacalco
2920,Farmacia del Centro Guerrero,Farmacia del Centro Guerrero
2921,CISNE,CISNE
2922,Farmacia Yesi,Farmacia Yesi
2923,FAROVA,FAROVA
2924,San nicolas,San nicolas
2925,raulh,raulh
2926,Fcia de la clínica,Fcia de la clinica
2927,Kuxtal,Kuxtal
2928,Torres,Torres
2929,CEA farmacia,CEA farmacia
2930,Zoico Pharma,Zoico Pharma
2931,Test Extendeal,Test Extendeal
2932,Ditsar,Ditsar
2933,Farmasuper,Farmasuper
2934,DROGUERIA AMERICANA L.A,DROGUERIA AMERICANA L.A
2935,Más salud,Más salud
3124,Farmacia salud y vida,Más salud
2936,Conafar,Conafar
2937,RARME,RARME
2938,Farmacia Obregón,Farmacia Obregón
2939,Fervifarma Droguería,Fervifarma Droguería
2940,Exty FreePRODDueno,Exty FreePRODDueno
2941,Droguería farma ventas,Droguería farma ventas
2942,Zarca Servicios interdiciplinarios,Zarca Servicios interdiciplinarios SAS
2943,GL Farma,GL Farma
2944,Farmacia unión,Farmacia unión
2945,Exty free AC,Exty free AC
2946,SALUD Y SANACION,SALUD Y SANACION
2948,MI farmacia,MI farmacia
2949,farmacia rosario,farmacia rosario
2950,La esperanza,La esperanza
2951,Suc Siloe,Farmacia Farma y Mas
2953,Suc centro Tlaqui,Farmacia Farma y Mas
2954,Suc Xoxocotla,Farmacia Farma y Mas
2955,Zacatepec,Farmacia Farma y Mas
2952,Alma médica,Alma médica
2956,Fabio Chielli,Farmacia Fabio Chielli
2957,Farmacias Maya,Farmacias Maya
2958,Pastillero,Pastillero
2960,Farmacia San Antonio,Farmacia San Antonio|Chaco
2961,DIMALE,DIMALE
2962,SAN JUDAS TADEO,SAN JUDAS TADEO
2963,Farmacia suprema,Farmacia suprema
2965,farmacia,farmacia
2978,farmacia de similares san nicolas de bari,farmacia de similares san nicolas de bari
2979,El remedio,El remedio
2980,Los Ángeles,Los Ángeles
2981,DROGUERIA MEDICA ARTURO,DROGUERIA MEDICA ARTURO
2982,prodidsa,prodidsa
2983,Farmacias marin,Farmacias marin
2984,María Reina de la Paz,María Reina de la Paz
2985,Farmabara,Farmabara
2986,Farmacia Remo,Farmacia Remo
2987,Farmavida,Farmavida
2988,Tu espacio de salud,Tu espacio de salud
2989,Virgo 1,Farmacias Virgo Nezahualcoyotl
2990,Virgo 2,Farmacias Virgo Nezahualcoyotl
2991,Virgo 3,Farmacias Virgo Nezahualcoyotl
2992,FMV Apatzingán Matriz,Farmacias MV Apatzingán
2993,Farmacia Sindical Luz Y Fuera,Farmacia Sindical Luz Y Fuerza
2994,Distribuidora de medicamentos San sebastian,Distribuidora de medicamentos San sebastian
2995,San juan,San juan
2996,Farmacia Bambu,Farmacia Bambu
3007,Ahorro mas,Farmacia ahorro mas
3008,San Pedro,Farmacia ahorro mas
3009,Farmacia La Salud 1,Farmacia La Salud 1
3027,Farmacia La Salud 2,Farmacia La Salud 1
3039,Farmacia La Salud 3,Farmacia La Salud 1
3010,Deposito Anexo,Farmacias San Francisco
3011,FNSJ Atenco,FNSJ Atenco
3012,Droguería nueva Sión,Droguería nueva Sión
3013,Farmacias de Chihuhua,Farmacias de Chihuhua
3014,Farmacia la moderna,Farmacia la moderna
3015,Macrofarma,Macrofarma
3016,Biosafe co,Biosafe co
3017,PROMEXSA,PROMEXSA
3018,Cuiderm,Cuiderm
3019,Cody-com,Cody-com
3020,Farmacia la moderna,Farmacia la moderna
3022,Sandy,Sandy
3023,Farmacias Itati Sucursal N 2,Farmacias Itatu Sucursal N 2
3024,La Fe,La Fe
3025,FARMATOP,FARMATOP
3026,FARMACIA NAVA,FARMACIA NAVA
3028,Farma tecuala,Farma tecuala
3029,ExtyQAPRODALe,ExtyQAPRODALe
3030,F. La Esperanza Angie,Farmacia La Esperanza  Angie Zinapécuaro
3031,BR,BR
3032,Slim Vytox,Slim Vytox
3033,El Benecio,El Benecio
3034,Farmacia Eli,Farmacia Eli
3035,farma salud,farma salud
3036,Farmacia Salazar,Farmacia Salazar
3037,FARMÁS,FARMÁS
3038,Farmacia Esmeralda,Farmacia Esmeralda
3040,Farmacia Martínez Gil,Farmacia Martínez Gil
3041,Farmacia Nueva Falcon,Farmacia Nueva Falcon
3042,Rubeal,Rubeal
3043,Farmacia de los Ángeles Oaxaca,Farmacia De los Ángeles Oaxaca
3044,PROMEDI drigueria,PROMEDI drigueria
3045,Mariano Escobedo,Farmacia Ortega Jilotepec
3046,FARMACIAS INTEGRAL,FARMACIAS INTEGRAL
3047,Farmacia Libano,Farmacia Libano
3048,Farmacia Contigo,Farmacia Contigo
3049,Santa Fe,San ta fe
3050,Medicamentos económicos,Medicamentos económicos
3051,la escodida,la escodida
3052,Farma Sabana,Farma Sabana
3053,Dv pies podologia preventiva,Dv pies podologia preventiva
3054,Sana sana,Sana sana
3055,Farmacia Económica del norte,Farmacia Económica del norte
3056,Farmacia Paulina,Farmacia Paulina
3057,BOTICA CL,BOTICA CL
3058,Zoe,Zoe
3059,Farmacia,Farmacia
3060,FARMASON,FARMASON
3066,Novafarma,Grupo Novum
3061,Sana sana,Sana sana
3062,Farmacia Del Sur,Farmacia Del Sur
3072,Farmacia La Paz,Farmacia Del Sur
3063,Farmacia San Diego,Farmacia San Diego
3064,Acanceh,Farmacia San Blas
3071,Tepetlapa,Farmacia San Blas
3065,Farmacia de genéricos intercambiables,Farmacia de genéricos intercambiables
3067,Farmacia Generica,Farmacia Generica
3068,MEDINA,MEDINA
3069,FARMACIA BUENDÍA,FARMACIA BUEN DIA
3070,Centro Quirurgico,Centro Quirurgico
3073,Francisco san francisco,Francisco san francisco
3074,Farmamax,Farmamax
3075,Farmamax,Farmamax
3076,Disred,Disred
3077,Farmacia Sagrado Corazón de Jesús,Farmacia Sagrado Corazón de Jesús
3078,POTENCIA INDUSTRIAL,POTENCIA INDUSTRIAL
3079,FARMACIAS VOLIM,FARMACIAS VOLIM
3080,Vitale Farmacia,Vitale Farmacia
3081,San Román,San Román
3082,FARMACIA,FARMACIA NECAXA
3083,FARMAKAJEBELL,FARMAKAJEBELL
3084,Demo,Demo Julio Carmona
3085,monte sinai,monte sinai
3086,FARMACIA MEGA,FARMACIA MEGA
3087,Farmacia Grupo Médico García,Farmacia Grupo Médico García
3088,Farmacia Galena,Farmacia Galena
3089,Mega 1,Mega Ahorro
3090,Farmacia Graciela Nuevo León,Farmacia Graciela
3091,Cocono,Cocono
3092,Farmacia san Rafael,Farmacia san Rafael
3093,FVYS Sandy,Farmacias Vida y Salud Sandy
3094,Farmacias Tequisquiapan,Farmacias Tequisquiapan
3095,FVYS Ilusión,Farmacias Vida y Salud Ilusión
3096,FUTUMEDICAL,FUTUMEDICAL
3097,FVYS Cristo Rey,FVYS Cristo Rey
3098,Farmacias Uruapan,Farmacias Uruapan
3099,Farmacias villa,Farmacias villa
3100,Mutual AM,Farmacia Mutual AM
3101,FARMACIAS DE ESPECIALIDAD DEL SUR,FARMACIAS DE ESPECIALIDAD DEL SUR
3102,F. LA ORIGINAL MATRIZ,"Farmacias La Original Zamora, Mich."
3103,Farmacia Otal,Farmacia  Otal
3104,Sagrado corazón,Sagrado corazón
3105,Napoles,Mega Ahorro Suc Napoles
3106,Cedis,Farmacias Integra
3107,SAN JUAN,SAN JUAN
3108,SIMAS,SIMAS
3109,SIMAS,SIMAS
3110,Suc Santa Maria,MF Salud
3111,Calvagni,Norberto Calvagni
3112,Santa Maria,Farmacia Susy
3113,QuickMeds  Acaxochitlan,QuickMeds  Acaxochitlan
3114,Unidad Medica del Valle,Unidad Medica del Valle
3116,Farmacia San Pedro y San Pablo,Farmacia San Pedro y San Pablo
3123,Carrera,Farmacias Lym
3126,San Felipe de Jesús,Farmacias Lym
3127,Zaragoza,Farmacias Lym
3128,La Villa,Farmacias Lym
3129,El Porvenir,Farmacias Lym
3130,Muzquiz,Farmacias Lym
3125,"Hidalgo, centro, palenque, Chiapa",Farmacias Salud y Vida
3132,San Gabriel,San Gabriel
3133,San diego,San diego
3134,Med Sta María,Med Sta María
3135,Mi bienestar plus,Mi bienestar plus
3136,PHARMABAJIODH,PHARMABAJIODH
3137,Farmacin,Farmacin
3138,san francisco de asis,san francisco de asis
