point_of_sale_id,drug_manufacturer_id,vendor_id,potencial_total,gasto_oportunidad,gasto_actual,status,valor_negocio,ahorro_total,client_id,client_name,pos_name,manufacturer_name
1224,11208,1762,1912.0891,7941.27,61775.0,,0.9560445,6029.180888671875,595,Farmacia de la Caridad,Farmacia de la Caridad,Distribuidora Grupo Farmacos y Abarrotes Padilla
1238,10267,1150,9124.398,13891.47,96568.91,1,4.562199,4767.071562499999,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Grupo Privarez
1238,10269,1152,38850.2,55386.07,105385.39,1,19.4251,16535.87078125,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Farmaceuticos Tenorio
1238,10270,1153,1939.0,2879.14,27588.59,1,0.96949995,940.1399999999999,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,SUMFA
1238,10273,1156,57427.13,67742.66,340198.3,1,28.713564,10315.531093750003,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Almacen de Drogas
1238,10277,1160,1516.518,2752.5299999999997,3429.58,,0.75825894,1236.0120556640622,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Luman Farmaceuticos
1238,10278,1161,6813.9194,12101.81,95009.61,1,3.4069598,5287.8905664062495,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Jeshua Medic
1238,10281,1164,11960.371,15529.84,40388.13,1,5.9801855,3569.46890625,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Farmadepot
1238,10479,1275,21692.78,33037.32,139597.01,1,10.846389,11344.540703125,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Aurosant Productos Farmaceutico
1238,10637,1309,16315.3,28120.6,88338.75,1,8.15765,11805.300195312499,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Medicinas Rosario
1238,10738,1350,9997.96,18029.07,138575.32,,4.99898,8031.1100390625,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Pharmaceutix
1238,10761,1358,15410.759,27421.68,84165.66,,7.7053795,12010.9212109375,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Dilopsan
1238,11087,1612,799.80054,999.21,38059.44,,0.3999003,199.40946289062504,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,MERCFARMA
1238,11208,1762,3422.2913,7204.64,173710.84,,1.7111456,3782.3487402343753,610,Farmacia San Angel (Hidalgo),Farmacia San Angel Hidalgo,Distribuidora Grupo Farmacos y Abarrotes Padilla
1278,10267,1150,242.2599,1284.68,5517.12,,0.12112995,1042.4200970458985,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Grupo Privarez
1278,10269,1152,1238.42,3622.13,4629.64,,0.61921,2383.7099560546876,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Farmaceuticos Tenorio
1278,10273,1156,2129.07,3836.41,12153.45,,1.064535,1707.3399316406249,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Almacen de Drogas
1278,10278,1161,492.8638,1679.33,5710.49,,0.2464319,1186.4661999511718,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Jeshua Medic
1278,10281,1164,494.3098,1132.52,1983.7,,0.24715489,638.210185546875,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Farmadepot
1278,10479,1275,517.44,1891.75,5353.21,,0.25871998,1374.3099975585938,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Aurosant Productos Farmaceutico
1278,10637,1309,1038.86,2977.12,4029.25,,0.51943,1938.2600146484374,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Medicinas Rosario
1278,10738,1350,543.05,1519.8,6649.58,,0.271525,976.7500122070312,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Pharmaceutix
1278,10761,1358,723.22894,2524.09,4422.09,,0.36161444,1800.8610571289064,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Dilopsan
1278,11208,1762,252.442,1122.08,7302.86,,0.126221,869.6379986572265,568,Farmacia Mazal,Farmacia Mazal Tlalpan,Distribuidora Grupo Farmacos y Abarrotes Padilla
1291,10267,1150,7752.7656,44084.950000000004,410399.82,1,3.8763826,36332.184375000004,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Grupo Privarez
1291,10269,1152,56851.93,237388.44,497316.79,1,28.425964,180536.5103125,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Farmaceuticos Tenorio
1291,10270,1153,15121.45,74023.83,83453.05,1,7.5607247,58902.3798046875,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,SUMFA
1291,10273,1156,569246.7,843954.53,2335370.08,0,284.62332,274707.8425,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Almacen de Drogas
1291,10277,1160,1228.1084,36665.340000000004,38774.31,1,0.61405414,35437.231601562504,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Luman Farmaceuticos
1291,10278,1161,6849.5215,39850.15,394729.54,0,3.4247606,33000.628515625,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Jeshua Medic
1291,10281,1164,34663.387,115577.83,232259.58,1,17.331694,80914.44328125,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Farmadepot
1291,10479,1275,55378.53,184992.56,568122.05,0,27.689264,129614.02875,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Aurosant Productos Farmaceutico
1291,10637,1309,18323.04,113788.99,337901.38,0,9.16152,95465.9509375,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Medicinas Rosario
1291,10738,1350,16059.43,88253.28,660577.2,,8.029715,72193.8503125,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Pharmaceutix
1291,10761,1358,12999.482,116456.37,282180.12,0,6.499741,103456.887578125,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Dilopsan
1291,11087,1612,9256.439,20788.63,106373.74,1,4.6282196,11532.190546875001,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,MERCFARMA
1291,11208,1762,9784.888,30076.29,844808.19,1,4.8924437,20291.4023046875,641,Farmacia Cristo Rey,Farmacia Cristo Rey Progreso,Distribuidora Grupo Farmacos y Abarrotes Padilla
1302,10267,1150,849.55963,1395.33,6201.48,,0.4247798,545.7703686523437,650,El Angel,El Angel,Grupo Privarez
1302,10269,1152,2891.14,5155.56,7417.38,2,1.4455699,2264.4201074218754,650,El Angel,El Angel,Farmaceuticos Tenorio
1302,10273,1156,10021.09,11038.550000000001,21482.22,,5.010545,1017.4601562500011,650,El Angel,El Angel,Almacen de Drogas
1302,10278,1161,1611.075,2447.63,7007.87,,0.80553746,836.5550488281251,650,El Angel,El Angel,Jeshua Medic
1302,10281,1164,2246.7,2936.9700000000003,4782.51,,1.12335,690.2700488281253,650,El Angel,El Angel,Farmadepot
1302,10479,1275,1684.87,2908.94,7394.76,,0.842435,1224.0700048828126,650,El Angel,El Angel,Aurosant Productos Farmaceutico
1302,10637,1309,868.60004,2031.44,4909.07,,0.4343,1162.8399633789063,650,El Angel,El Angel,Medicinas Rosario
1302,10738,1350,924.45996,1572.53,8832.5,,0.46223,648.0700390625,650,El Angel,El Angel,Pharmaceutix
1302,10761,1358,828.67694,2314.42,4041.42,,0.41433844,1485.7430590820313,650,El Angel,El Angel,Dilopsan
1302,11208,1762,822.624,1332.93,10374.83,,0.411312,510.30597656250006,650,El Angel,El Angel,Distribuidora Grupo Farmacos y Abarrotes Padilla
1311,10267,1150,12491.774,18397.9,161491.67,,6.2458873,5906.1255859375015,659,Verdux,Verdux Ciudad Lago,Grupo Privarez
1311,10269,1152,99712.9,142192.83,319533.4,1,49.85645,42479.93156249999,659,Verdux,Verdux Ciudad Lago,Farmaceuticos Tenorio
1311,10270,1153,56043.66,99090.69,113233.88,,28.02183,43047.02984375,659,Verdux,Verdux Ciudad Lago,SUMFA
1311,10273,1156,874981.06,1037542.04,3267378.3,1,437.49054,162560.97750000004,659,Verdux,Verdux Ciudad Lago,Almacen de Drogas
1311,10278,1161,18323.408,29091.02,216095.16,0,9.161704,10767.611796875,659,Verdux,Verdux Ciudad Lago,Jeshua Medic
1311,10281,1164,108834.76,159701.69,303016.59,,54.417377,50866.9321875,659,Verdux,Verdux Ciudad Lago,Farmadepot
1311,10479,1275,157677.34,212169.1,532233.17,,78.83867,54491.756250000006,659,Verdux,Verdux Ciudad Lago,Aurosant Productos Farmaceutico
1311,10637,1309,14625.58,25808.78,67069.16,,7.31279,11183.199921874999,659,Verdux,Verdux Ciudad Lago,Medicinas Rosario
1311,10738,1350,17071.81,24685.22,384745.47,,8.535905,7613.409453125001,659,Verdux,Verdux Ciudad Lago,Pharmaceutix
1311,10761,1358,12186.5625,25663.89,63094.02,,6.0932813,13477.3275,659,Verdux,Verdux Ciudad Lago,Dilopsan
1311,11087,1612,47830.98,63571.42,176120.23,,23.915491,15740.439531249998,659,Verdux,Verdux Ciudad Lago,MERCFARMA
1311,11208,1762,52306.246,72084.04,757418.14,,26.153122,19777.793906249994,659,Verdux,Verdux Ciudad Lago,Distribuidora Grupo Farmacos y Abarrotes Padilla
1320,10267,1150,1228.7834,4809.55,34286.11,1,0.6143917,3580.766552734375,666,Farmacia Kent,Libertad 15,Grupo Privarez
1320,10269,1152,7991.85,23318.01,32116.84,1,3.995925,15326.159902343748,666,Farmacia Kent,Libertad 15,Farmaceuticos Tenorio
1320,10270,1153,654.0,1094.42,1094.42,,0.327,440.4200000000001,666,Farmacia Kent,Libertad 15,SUMFA
1320,10273,1156,63456.1,175051.2,392794.9,0,31.72805,111595.09843750001,666,Farmacia Kent,Libertad 15,Almacen de Drogas
1320,10278,1161,1177.1414,3338.97,31234.57,0,0.58857065,2161.828642578125,666,Farmacia Kent,Libertad 15,Jeshua Medic
1320,10281,1164,4730.666,8515.53,12367.12,,2.3653328,3784.8639843750007,666,Farmacia Kent,Libertad 15,Farmadepot
1320,10479,1275,7970.7197,12805.34,48149.49,1,3.9853597,4834.6202734375,666,Farmacia Kent,Libertad 15,Aurosant Productos Farmaceutico
1320,10637,1309,1104.46,3082.34,27026.079999999998,,0.55223,1977.8800390625001,666,Farmacia Kent,Libertad 15,Medicinas Rosario
1320,10738,1350,1125.02,5050.76,52873.96,1,0.56250995,3925.73998046875,666,Farmacia Kent,Libertad 15,Pharmaceutix
1320,10761,1358,1740.6217,5291.39,23100.329999999998,,0.8703108,3550.768295898438,666,Farmacia Kent,Libertad 15,Dilopsan
1320,11087,1612,380.66666,399.7,3640.56,,0.19033332,19.033343505859364,666,Farmacia Kent,Libertad 15,MERCFARMA
1320,11208,1762,2593.3684,3498.23,53047.15,,1.2966843,904.861591796875,666,Farmacia Kent,Libertad 15,Distribuidora Grupo Farmacos y Abarrotes Padilla
1325,10267,1150,1189.3801,9580.34,27559.27,1,0.59469,8390.959873046875,668,Farmacia Juquilita,Juquilita,Grupo Privarez
1325,10269,1152,5804.69,21163.34,27001.55,1,2.902345,15358.65005859375,668,Farmacia Juquilita,Juquilita,Farmaceuticos Tenorio
1325,10273,1156,18317.09,32794.82,62530.23,1,9.158545,14477.73015625,668,Farmacia Juquilita,Juquilita,Almacen de Drogas
1325,10277,1160,119.8186,779.42,779.42,,0.0599093,659.601396484375,668,Farmacia Juquilita,Juquilita,Luman Farmaceuticos
1325,10278,1161,1320.885,9242.87,24156.98,,0.6604425,7921.984990234376,668,Farmacia Juquilita,Juquilita,Jeshua Medic
1325,10281,1164,2813.7285,4258.2699999999995,6638.03,,1.4068643,1444.5414843749995,668,Farmacia Juquilita,Juquilita,Farmadepot
1325,10479,1275,6441.02,15341.72,27703.95,,3.2205098,8900.69998046875,668,Farmacia Juquilita,Juquilita,Aurosant Productos Farmaceutico
1325,10637,1309,1864.6,12143.62,23863.1,,0.9322999,10279.020024414063,668,Farmacia Juquilita,Juquilita,Medicinas Rosario
1325,10738,1350,1035.34,7874.51,34168.26,,0.51767,6839.170034179688,668,Farmacia Juquilita,Juquilita,Pharmaceutix
1325,10761,1358,1698.3824,9884.98,18772.23,,0.8491912,8186.597553710937,668,Farmacia Juquilita,Juquilita,Dilopsan
1325,11087,1612,106.37634,276.6,3211.17,,0.05318817,170.22365722656252,668,Farmacia Juquilita,Juquilita,MERCFARMA
1325,11208,1762,2119.3875,10715.9,45037.27,,1.0596937,8596.512548828125,668,Farmacia Juquilita,Juquilita,Distribuidora Grupo Farmacos y Abarrotes Padilla
1366,10267,1150,430.83383,20742.0,106223.37,0,0.21541691,20311.16616821289,682,Farmacia Farmamundo,Farmamundo,Grupo Privarez
1366,10269,1152,1819.27,51561.94,90293.35,1,0.909635,49742.66998046875,682,Farmacia Farmamundo,Farmamundo,Farmaceuticos Tenorio
1366,10273,1156,144.58,17285.14,60462.28,1,0.072289996,17140.559998168945,682,Farmacia Farmamundo,Farmamundo,Almacen de Drogas
1366,10278,1161,390.33002,7159.6,83585.73,0,0.195165,6769.269982910157,682,Farmacia Farmamundo,Farmamundo,Jeshua Medic
1366,10479,1275,820.77,26552.5,88199.09,1,0.410385,25731.72998046875,682,Farmacia Farmamundo,Farmamundo,Aurosant Productos Farmaceutico
1366,10637,1309,1376.76,30254.62,106855.95,,0.68837994,28877.859990234374,682,Farmacia Farmamundo,Farmamundo,Medicinas Rosario
1366,10738,1350,283.33,21922.7,105900.39,,0.14166498,21639.370013427735,682,Farmacia Farmamundo,Farmamundo,Pharmaceutix
1366,10761,1358,484.2202,12915.65,70831.53,1,0.24211009,12431.42978515625,682,Farmacia Farmamundo,Farmamundo,Dilopsan
1366,11208,1762,184.3862,18863.2,106701.65,,0.0921931,18678.81380004883,682,Farmacia Farmamundo,Farmamundo,Distribuidora Grupo Farmacos y Abarrotes Padilla
1422,10267,1150,1139.0294,1894.2,8119.61,,0.5695147,755.1705810546875,492,WeCare Pharma,Centro Sur,Grupo Privarez
1422,10269,1152,5342.25,8784.86,11310.09,1,2.671125,3442.6100000000006,492,WeCare Pharma,Centro Sur,Farmaceuticos Tenorio
1422,10270,1153,2127.0,3249.58,3364.81,,1.0634999,1122.58,492,WeCare Pharma,Centro Sur,SUMFA
1422,10273,1156,36265.79,47701.020000000004,84984.18000000001,,18.132895,11435.230937500004,492,WeCare Pharma,Centro Sur,Almacen de Drogas
1422,10278,1161,1300.3163,2302.63,9502.74,,0.65015817,1002.3137158203126,492,WeCare Pharma,Centro Sur,Jeshua Medic
1422,10281,1164,4476.2417,6382.57,9005.66,,2.2381208,1906.3283007812497,492,WeCare Pharma,Centro Sur,Farmadepot
1422,10479,1275,5792.77,10471.27,15323.0,,2.8963847,4678.49998046875,492,WeCare Pharma,Centro Sur,Aurosant Productos Farmaceutico
1422,10637,1309,1862.51,3872.21,8503.71,,0.93125504,2009.699990234375,492,WeCare Pharma,Centro Sur,Medicinas Rosario
1422,10738,1350,1404.17,2437.46,18710.82,,0.702085,1033.2899560546875,492,WeCare Pharma,Centro Sur,Pharmaceutix
1422,10761,1358,1205.0881,2859.77,8013.9800000000005,,0.60254407,1654.681865234375,492,WeCare Pharma,Centro Sur,Dilopsan
1422,11087,1612,1936.0745,2854.8900000000003,4103.97,,0.96803725,918.8155371093753,492,WeCare Pharma,Centro Sur,MERCFARMA
1422,11208,1762,2837.666,4113.01,27010.24,,1.418833,1275.3439843750002,492,WeCare Pharma,Centro Sur,Distribuidora Grupo Farmacos y Abarrotes Padilla
1446,10267,1150,236.97046,2560.33,3930.5599999999995,,0.11848523,2323.359541015625,492,WeCare Pharma,Fisher,Grupo Privarez
1446,10269,1152,1316.33,4609.55,4909.17,1,0.658165,3293.2200439453127,492,WeCare Pharma,Fisher,Farmaceuticos Tenorio
1446,10270,1153,265.0,798.4,798.4,,0.1325,533.4,492,WeCare Pharma,Fisher,SUMFA
1446,10273,1156,25597.79,53740.86,101280.14,,12.798894,28143.0709375,492,WeCare Pharma,Fisher,Almacen de Drogas
1446,10278,1161,1281.4874,4603.98,5573.94,,0.6407437,3322.492573242187,492,WeCare Pharma,Fisher,Jeshua Medic
1446,10281,1164,1440.3893,4787.18,5123.76,,0.72019464,3346.790717773438,492,WeCare Pharma,Fisher,Farmadepot
1446,10479,1275,2859.58,9668.53,10711.99,1,1.42979,6808.949921875001,492,WeCare Pharma,Fisher,Aurosant Productos Farmaceutico
1446,10637,1309,498.03003,2976.54,3825.04,,0.249015,2478.509970703125,492,WeCare Pharma,Fisher,Medicinas Rosario
1446,10738,1350,428.22,3884.95,9084.03,,0.21410999,3456.7299987792967,492,WeCare Pharma,Fisher,Pharmaceutix
1446,10761,1358,378.96237,2466.0899999999997,2581.6699999999996,,0.18948118,2087.127628173828,492,WeCare Pharma,Fisher,Dilopsan
1446,11087,1612,1124.0679,2877.18,2877.18,,0.5620339,1753.1121289062498,492,WeCare Pharma,Fisher,MERCFARMA
1446,11208,1762,2148.5396,7432.63,12632.55,,1.0742698,5284.09044921875,492,WeCare Pharma,Fisher,Distribuidora Grupo Farmacos y Abarrotes Padilla
1448,10267,1150,2283.6382,13124.3,82783.527,1,1.141819,10840.66181640625,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Grupo Privarez
1448,10269,1152,24462.23,60990.345,92066.585,1,12.231115,36528.11453125,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Farmaceuticos Tenorio
1448,10270,1153,3723.0,6545.96,7563.86,,1.8614999,2822.96,750,Farmacia Mas salud Mexico,Farmacia Mas salud,SUMFA
1448,10273,1156,84069.016,124911.978,319976.648,0,42.034508,40842.962375,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Almacen de Drogas
1448,10278,1161,3768.8416,13270.374,89753.757,,1.8844208,9501.532447265625,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Jeshua Medic
1448,10281,1164,13854.736,26636.47,52544.244,,6.927368,12781.733671875001,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Farmadepot
1448,10479,1275,20713.49,46299.64,106277.363,1,10.356746,25586.149765625,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Aurosant Productos Farmaceutico
1448,10637,1309,10189.78,38404.944,75303.265,,5.09489,28215.163726562503,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Medicinas Rosario
1448,10738,1350,3982.25,22213.888,131445.537,,1.991125,18231.638,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Pharmaceutix
1448,10761,1358,6283.5576,26598.719,65913.913,1,3.1417787,20315.1613828125,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Dilopsan
1448,11087,1612,6389.1313,10011.13,18553.764,,3.1945658,3621.998652343749,750,Farmacia Mas salud Mexico,Farmacia Mas salud,MERCFARMA
1448,11208,1762,7328.0386,18201.11,143373.017,,3.664019,10873.07142578125,750,Farmacia Mas salud Mexico,Farmacia Mas salud,Distribuidora Grupo Farmacos y Abarrotes Padilla
1477,10267,1150,3660.5774,8055.39,104659.81,1,1.8302886,4394.812607421875,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Grupo Privarez
1477,10269,1152,14952.25,29532.32,125254.86,1,7.476125,14580.07,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Farmaceuticos Tenorio
1477,10270,1153,2950.44,3319.07,9520.67,1,1.47522,368.63005859375016,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,SUMFA
1477,10273,1156,104051.86,126140.19,578998.61,1,52.025925,22088.330625000002,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Almacen de Drogas
1477,10277,1160,463.0222,2734.76,2946.48,1,0.23151109,2271.7378137207033,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Luman Farmaceuticos
1477,10278,1161,1055.9346,4495.57,87201.63,1,0.5279673,3439.6354296874997,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Jeshua Medic
1477,10281,1164,12372.868,19103.83,52435.06,1,6.1864343,6730.961835937502,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Farmadepot
1477,10479,1275,11365.5,21823.15,141474.63,1,5.68275,10457.650000000001,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Aurosant Productos Farmaceutico
1477,10608,1303,2812.3699,9154.75,57478.07,1,1.4061849,6342.380126953125,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Distribuidora Gendifar
1477,10637,1309,4136.66,12867.8,87689.07,1,2.06833,8731.13984375,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Medicinas Rosario
1477,10738,1350,1647.33,5987.26,152337.03,1,0.82366496,4339.930043945313,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Pharmaceutix
1477,10761,1358,2920.9885,11378.5,64958.38,1,1.4604942,8457.511474609375,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Dilopsan
1477,11087,1612,266.40256,343.9,36201.42,1,0.13320127,77.4974426269531,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,MERCFARMA
1477,11208,1762,2202.6726,5035.02,224500.77,1,1.1013362,2832.3473925781254,781,Farmacia San Ángel Medery,Farmacia San Ángel Medery,Distribuidora Grupo Farmacos y Abarrotes Padilla
1478,10267,1150,241.30798,1113.51,3629.62,0,0.12065399,872.2020166015625,782,Farmacia Libano QRO,Farmacia Libano Qro,Grupo Privarez
1478,10269,1152,798.83,2590.81,2904.76,1,0.39941502,1791.9799829101562,782,Farmacia Libano QRO,Farmacia Libano Qro,Farmaceuticos Tenorio
1478,10273,1156,1348.34,2709.36,4968.9,0,0.67416996,1361.0200341796876,782,Farmacia Libano QRO,Farmacia Libano Qro,Almacen de Drogas
1478,10278,1161,142.9535,498.89,2674.3,1,0.07147675,355.9364935302734,782,Farmacia Libano QRO,Farmacia Libano Qro,Jeshua Medic
1478,10281,1164,76.9294,161.86,563.29,1,0.0384647,84.9306024169922,782,Farmacia Libano QRO,Farmacia Libano Qro,Farmadepot
1478,10479,1275,437.82,1540.47,3459.94,,0.21891001,1102.6499926757813,782,Farmacia Libano QRO,Farmacia Libano Qro,Aurosant Productos Farmaceutico
1478,10637,1309,629.48,2303.34,3535.67,,0.31473997,1673.8600195312501,782,Farmacia Libano QRO,Farmacia Libano Qro,Medicinas Rosario
1478,10738,1350,547.18,1710.81,5064.6,,0.27359,1163.6300073242187,782,Farmacia Libano QRO,Farmacia Libano Qro,Pharmaceutix
1478,10761,1358,635.9392,1853.32,2862.59,,0.3179696,1217.380791015625,782,Farmacia Libano QRO,Farmacia Libano Qro,Dilopsan
1478,11208,1762,155.2838,616.24,3784.21,,0.0776419,460.9562017822266,782,Farmacia Libano QRO,Farmacia Libano Qro,Distribuidora Grupo Farmacos y Abarrotes Padilla
1524,10267,1150,922.1186,4680.47,7196.67,,0.4610593,3758.3514086914065,821,Almada Farma,Almaba Farma,Grupo Privarez
1524,10269,1152,1102.97,5080.01,6058.04,,0.551485,3977.040029296875,821,Almada Farma,Almaba Farma,Farmaceuticos Tenorio
1524,10273,1156,6880.1797,14287.74,21725.58,,3.4400897,7407.5603125,821,Almada Farma,Almaba Farma,Almacen de Drogas
1524,10278,1161,1043.835,4658.53,6299.28,,0.52191746,3614.6950390624997,821,Almada Farma,Almaba Farma,Jeshua Medic
1524,10281,1164,252.5559,1072.69,1713.97,,0.12627794,820.1341070556641,821,Almada Farma,Almaba Farma,Farmadepot
1524,10479,1275,865.16,3782.7200000000003,6838.36,,0.43258,2917.560026855469,821,Almada Farma,Almaba Farma,Aurosant Productos Farmaceutico
1524,10637,1309,1206.8201,5714.73,6475.93,,0.60341,4507.909931640625,821,Almada Farma,Almaba Farma,Medicinas Rosario
