point_of_sale_id,client_id,super_catalog_id,descripción_x,order_id,order_date,droguería,unidades_pedidas,precio_minimo,valor_vendedor,geo_zone,vendor_id,descripción_y,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
1097,492,7730979095464,COMENTER,360821,2025-10-17 23:35:26,12,3.0,572.52,1717.56,Baja California Sur,1156,COMENTER 10 TABS 15MG,México,548.39,0.0,548.39,1645.17,,1645.17
1101,492,7501088507625,XUZAL,355169,2025-10-07 03:29:30,11,5.0,341.9,1709.5,Baja California Sur,1156,XUZAL 10 TABS 5MG,México,328.32,0.0,328.32,1641.6,,1641.6
1101,492,7501299310519,SUPRADOL DUET,355159,2025-10-07 03:21:38,12,4.0,426.26,1705.04,Baja California Sur,1156,SUPRADOL DUET SUBLINGUAL 10 TA,México,408.43,0.0,408.43,1633.72,,1633.72
1097,492,7501033953507,DEPAKENE (ACIDO VALPROICO) JBE 250MG/5ML 120ML,361890,2025-10-20 23:33:50,12,3.0,562.5,1687.5,Baja California Sur,1762,DEPAKENE 250MG/5ML JBE 120ML *ABB*,México,544.3977,0.0,544.3977,1633.1931,,1633.1931
1101,492,7730979097680,DUBILA,362755,2025-10-22 03:30:53,11,4.0,425.81,1703.24,Baja California Sur,1156,DUBILA 14 TABS 5MG,México,407.86,0.0,407.86,1631.44,,1631.44
1097,492,7503007822666,TRESIBA FLEX TOUCH,363285,2025-10-22 23:40:34,11,2.0,824.66,1649.32,Baja California Sur,1156,TRESIBA FLEX TOUCH 1x3MLR,México,808.73,0.0,808.73,1617.46,,1617.46
1098,492,7501092722113,DEXIVANT LIBERACION RETARDADA,368058,2025-10-31 23:17:29,11,2.0,834.16,1668.32,Baja California Sur,1156,DEXIVANT 14 CAPS 60MG,México,808.61,0.0,808.61,1617.22,,1617.22
1097,492,7502253072924,ZYLOPRIM,363285,2025-10-22 23:40:34,11,2.0,835.54,1671.08,Baja California Sur,1156,ZYLOPRIM 30 TABS 300MG,México,804.16,0.0,804.16,1608.32,,1608.32
1097,492,7501303458503,PRIMOTESTON,369091,2025-11-03 22:53:40,12,5.0,660.24,3301.2,Baja California Sur,1153,PRIMOTESTON DEPOT 250 MG,México,319.5,0.0,319.5,1597.5,1.0,1597.5
1097,492,7501326000925,ARCOXIA (ETORICOXIB) COMP 120MG C7,361890,2025-10-20 23:33:50,11,2.0,928.47,1856.94,Baja California Sur,1612,ARCOXIA 120MG C/7,México,796.8,0.0417,797.1322656,1594.2645312,,1594.2645312
1097,492,7501064550652,BACTROBAN,357133,2025-10-10 23:35:36,12,5.0,360.36,1801.8,Baja California Sur,1156,BACTROBAN 2% UNG 15G,México,316.52,0.0,316.52,1582.6,,1582.6
1097,492,7501298209067,EUTIROX,354350,2025-10-04 22:48:52,12,3.0,738.53,2215.59,Baja California Sur,1156,EUTIROX 50 TABS 125MCG,México,525.93,0.0,525.93,1577.79,,1577.79
1098,492,7501300421609,ROLET-SUP,363293,2025-10-22 23:48:56,11,4.0,416.25,1665.0,Baja California Sur,1156,ROLET SUP 14 TABS 80/25MG,México,392.5,0.0,392.5,1570.0,,1570.0
1097,492,7501108767893,PRISTIQ,363953,2025-10-23 23:51:08,11,2.0,1531.13,3062.26,Baja California Sur,1153,PRISTIQ 50 MG C/28 TABS,México,775.0,0.0,775.0,1550.0,1.0,1550.0
1101,492,7501314703760,DIMEGAN,355121,2025-10-07 02:48:45,12,4.0,401.55,1606.2,Baja California Sur,1156,DIMEGAN 20 CAPS 10MG,México,379.5,0.0,379.5,1518.0,,1518.0
1101,492,7501201400727,COMBIGAN-D,366362,2025-10-29 03:37:35,11,1.0,1612.53,1612.53,Baja California Sur,1156,COMBIGAN D SOL FCO 10ML,México,1513.84,0.0,1513.84,1513.84,,1513.84
1101,492,7730979098090,URIZIA,362755,2025-10-22 03:30:53,11,1.0,1561.59,1561.59,Baja California Sur,1156,URIZIA 30 TABS 0.6 MG/0.4 MG,México,1501.53,0.0,1501.53,1501.53,,1501.53
1099,492,7501871721214,NOVOVARTALON POLVO,360361,2025-10-17 04:08:08,11,1.0,1547.38,1547.38,Baja California Sur,1156,NOVOVARTALON C/30 SOBRES,México,1495.05,0.0,1495.05,1495.05,,1495.05
1097,492,7501303473117,VISANNETTE (DIENOGEST) TAB 2MG C28,361890,2025-10-20 23:33:50,11,1.0,1597.68,1597.68,Baja California Sur,1156,VISANNETTE 28 TABS 2MG,México,1491.7,0.0,1491.7,1491.7,,1491.7
1101,492,7501300407962,ENALADIL DUO,355121,2025-10-07 02:48:45,12,2.0,745.0,1490.0,Baja California Sur,1156,ENALADIL DUO 30 TABS 20/12.5MG,México,731.88,0.0,731.88,1463.76,,1463.76
1098,492,7501318681422,FIRIALTA,355719,2025-10-08 00:10:53,11,1.0,1519.53,1519.53,Baja California Sur,1156,FIRIALTA 28 TABS 10 MG,México,1458.07,0.0,1458.07,1458.07,,1458.07
1097,492,7501871730322,NULYTELY LIMA LIMON,360821,2025-10-17 23:35:26,11,2.0,754.06,1508.12,Baja California Sur,1156,NULYTELY POLVO 4 SOB LIM LIMON,México,721.59,0.0,721.59,1443.18,,1443.18
1101,492,7501287640819,LIPITOR,366362,2025-10-29 03:37:35,12,2.0,722.31,1444.62,Baja California Sur,1156,LIPITOR 15 TABS 20MG,México,718.11,0.0,718.11,1436.22,,1436.22
1097,492,7501298204987,CONCOR,363285,2025-10-22 23:40:34,11,3.0,841.2,2523.6,Baja California Sur,1612,"Concor 2,5 Mg",México,470.001,0.0417,470.196990417,1410.590971251,,1410.590971251
1101,492,7730979098007,DEMUS,359705,2025-10-16 01:22:40,12,2.0,727.62,1455.24,Baja California Sur,1156,DEMUS 2 CAPS 100000 UI,México,700.98,0.0,700.98,1401.96,,1401.96
1101,492,7501165001237,TRITACE,355159,2025-10-07 03:21:38,11,2.0,757.09,1514.18,Baja California Sur,1156,TRITACE 16 TABS 5MG,México,693.09,0.0,693.09,1386.18,,1386.18
1097,492,8902220110779,SERENATA,355739,2025-10-08 00:40:16,11,2.0,704.32,1408.64,Baja California Sur,1156,SERENATA 30 TABS 50MG,México,691.53,0.0,691.53,1383.06,,1383.06
1097,492,7501300409713,DORIXINA,369091,2025-11-03 22:53:40,11,5.0,385.0,1925.0,Baja California Sur,1612,DORIXINA 250MG C/10,México,275.676,0.0417,275.790956892,1378.95478446,,1378.95478446
1097,492,7501300421937,UROTROL,354350,2025-10-04 22:48:52,12,2.0,721.88,1443.76,Baja California Sur,1156,UROTROL 28 TABS 2MG,México,686.88,0.0,686.88,1373.76,,1373.76
1097,492,7501390912209,UROCLASIO NF,360821,2025-10-17 23:35:26,12,3.0,483.7,1451.1,Baja California Sur,1156,UROCLASIO N.F. SOL 150ML,México,451.5,0.0,451.5,1354.5,,1354.5
1097,492,7730979097642,VESICARE,355739,2025-10-08 00:40:16,11,2.0,692.66,1385.32,Baja California Sur,1156,VESICARE 10 TABS 10MG,México,666.02,0.0,666.02,1332.04,,1332.04
1097,492,7503006916083,CITOX,363953,2025-10-23 23:51:08,11,2.0,1012.39,2024.78,Baja California Sur,1612,Citox 20 Mg,México,657.72,0.0417,657.99426924,1315.98853848,,1315.98853848
1101,492,3594454400846,PRETERAX,355159,2025-10-07 03:21:38,11,2.0,703.8,1407.6,Baja California Sur,1156,PRETERAX 30 COMPRIMIDOS 5MG,México,651.67,0.0,651.67,1303.34,,1303.34
1098,492,7501299330340,VALEXTRA,358222,2025-10-13 23:17:29,11,2.0,659.68,1319.36,Baja California Sur,1156,VALEXTRA 7 COMPR 1000MG,México,651.49,0.0,651.49,1302.98,,1302.98
1101,492,7501034600196,JARDIANZ,362761,2025-10-22 03:55:11,10269,2.0,919.67,1839.34,Baja California Sur,1153,JARDIANZ 10 MG CAJA C/30 TABS,México,650.0,0.0,650.0,1300.0,1.0,1300.0
1098,492,7501101600739,DORSAL,359592,2025-10-15 22:49:41,11,2.0,672.7,1345.4,Baja California Sur,1156,DORSAL 14 TABS 200/7.5 MG,México,646.66,0.0,646.66,1293.32,,1293.32
1101,492,7501070612993,CLAVULIN,355107,2025-10-07 02:33:04,12,2.0,649.23,1298.46,Baja California Sur,1156,CLAVULIN 12H 15 TAB 875/125M*A,México,644.54,0.0,644.54,1289.08,,1289.08
1101,492,7501070615451,ZANIDIP,359705,2025-10-16 01:22:40,10270,2.0,650.0,1300.0,Baja California Sur,1153,ZANIDIP 10 MG C/30 TABS,México,639.0,0.0,639.0,1278.0,1.0,1278.0
1097,492,7501314705139,ISOX 1+1 (ITRACONAZOL) CAP 100MG C6,361890,2025-10-20 23:33:50,11,3.0,449.5,1348.5,Baja California Sur,1156,ISOX 3d C/6 CAPS 100MG,México,420.9,0.0,420.9,1262.6999999999998,,1262.6999999999998
1101,492,7501088507502,ATARAX,355186,2025-10-07 04:00:29,10270,6.0,333.67,2002.02,Baja California Sur,1164,ATARAX 30 GRAG 10MG,México,208.9294,0.0,208.9294,1253.5764,,1253.5764
1101,492,7891317030520,BELLUNO,366362,2025-10-29 03:37:35,12,3.0,420.47,1261.41,Baja California Sur,1156,BELLUNO 100/100/50 MG  60 TAB,México,408.94,0.0,408.94,1226.82,,1226.82
1097,492,7501070635770,STADIUM20,360821,2025-10-17 23:35:26,12,2.0,650.83,1301.66,Baja California Sur,1156,STADIUM 20 TABS 25MG,México,609.18,0.0,609.18,1218.36,,1218.36
1097,492,7501300409881,DORIXINA,369091,2025-11-03 22:53:40,11,5.0,279.38,1396.9,Baja California Sur,1156,DORIXINA 10COMPR 125MG,México,243.13,0.0,243.13,1215.65,,1215.65
1098,492,7501385494918,LOBIVON,365605,2025-10-27 23:16:02,11,2.0,771.45,1542.9,Baja California Sur,1164,LOBIVON 28 COMP 5MG,México,603.9409,0.0,603.9409,1207.8818,,1207.8818
1101,492,7501298210766,EUTIROX,355186,2025-10-07 04:00:29,10269,2.0,606.54,1213.08,Baja California Sur,1156,EUTIROX C/50 TABS 150 MCG,México,600.75,0.0,600.75,1201.5,,1201.5
1098,492,7502209852426,METICORTEN,358222,2025-10-13 23:17:29,11,2.0,605.32,1210.64,Baja California Sur,1156,METICORTEN 30 TABS 20MG,México,599.02,0.0,599.02,1198.04,,1198.04
1101,492,7501094915810,TEGRETOL,366368,2025-10-29 03:48:42,11,2.0,597.37,1194.74,Baja California Sur,1156,TEGRETOL 50 COMPR 200MG,México,588.7,0.0,588.7,1177.4,,1177.4
1101,492,7501124815899,EXFORGE HCT,355186,2025-10-07 04:00:29,10479,1.0,1384.3,1384.3,Baja California Sur,1612,EXFORGE HCT 320 MG CAP 28,México,1168.0,0.0417,1168.487056,1168.487056,,1168.487056
1097,492,7501326004176,JANUMET (SITAGLIPTINA/METFORMINA) TAB 50MG/850MG C28,361890,2025-10-20 23:33:50,11,2.0,859.12,1718.24,Baja California Sur,1612,JANUMET 50MG/850MG C/28,México,579.816,0.0417,580.057783272,1160.115566544,,1160.115566544
1101,492,7501070612894,CLAVULIN,360266,2025-10-17 01:17:47,11,2.0,634.91,1269.82,Baja California Sur,1156,CLAVULIN 15 TABS 500MG*A,México,571.51,0.0,571.51,1143.02,,1143.02
1101,492,7501165011632,BUSCAPINA COMPOSITUM,355107,2025-10-07 02:33:04,11,3.0,383.3,1149.9,Baja California Sur,1156,BUSCAPINA COMPOSITUM 20 TABS 1,México,378.01,0.0,378.01,1134.03,,1134.03
1101,492,7501050617208,ALMETEC-CO,355100,2025-10-07 02:07:41,11,1.0,1181.4,1181.4,Baja California Sur,1156,ALMETEC-CO 28 COMP 20MG/12.5MG,México,1125.78,0.0,1125.78,1125.78,,1125.78
1097,492,7501070634810,POSIPEN,358153,2025-10-13 22:17:33,11,3.0,412.5,1237.5,Baja California Sur,1156,POSIPEN 12 CAPS 500MG*A,México,370.26,0.0,370.26,1110.78,,1110.78
1101,492,736085114041,METICEL OFTENO,362761,2025-10-22 03:55:11,12,4.0,316.27,1265.08,Baja California Sur,1153,METICEL OFTENO 0.5% GTS 10ML,México,273.34,0.0,273.34,1093.36,1.0,1093.36
1101,492,3594451300422,PROCORALAN,355159,2025-10-07 03:21:38,12,1.0,1199.02,1199.02,Baja California Sur,1156,PROCORALAN 56 COMP 5MG,México,1090.01,0.0,1090.01,1090.01,,1090.01
1097,492,7503003746492,EBIXA,360821,2025-10-17 23:35:26,12,1.0,1114.54,1114.54,Baja California Sur,1156,EBIXA 28 TABS 10MG,México,1085.02,0.0,1085.02,1085.02,,1085.02
1097,492,7501165006331,LANTUS SOLOSTAR,363285,2025-10-22 23:40:34,11,2.0,563.23,1126.46,Baja California Sur,1156,LANTUS SOLOSTAR 1 CART 3MLR,México,542.31,0.0,542.31,1084.62,,1084.62
1098,492,7501701407653,SINTROM,361916,2025-10-20 23:53:55,11,2.0,581.91,1163.82,Baja California Sur,1156,SINTROM  30 TABS 4MG,México,533.75,0.0,533.75,1067.5,,1067.5
1101,492,7501318652293,ACTRON,355186,2025-10-07 04:00:29,10270,15.0,74.5,1117.5,Baja California Sur,1164,ACTRON 400MG C/10 CAP,México,70.4784,0.0,70.4784,1057.176,,1057.176
1101,492,7501034645180,JARDIANZ DUO,359135,2025-10-15 04:34:26,11,1.0,1189.09,1189.09,Baja California Sur,1156,JARDIANZ DUO 30TAB 12.5/1000MG,México,1055.03,0.0,1055.03,1055.03,,1055.03
1097,492,7501070635756,STADIUM (DEXKETOPROFENO) TAB 25MG C10,361890,2025-10-20 23:33:50,12,3.0,452.07,1356.21,Baja California Sur,1153,STADIUM 25 MG C/10 TABS,México,350.0,0.0,350.0,1050.0,1.0,1050.0
1101,492,8020030053175,FLONORM,359133,2025-10-15 04:28:05,11,3.0,396.71,1190.13,Baja California Sur,1156,FLONORM SUSP. 100MG/5ML 60 ML,México,349.8,0.0,349.8,1049.4,,1049.4
1101,492,736085402346,GAAP OFTENO,359135,2025-10-15 04:34:26,11,2.0,618.16,1236.32,Baja California Sur,1153,GAAP OFTENO GTS 3 ML,México,524.23,0.0,524.23,1048.46,1.0,1048.46
1098,492,7501165005624,NEUROFLAX,361916,2025-10-20 23:53:55,11,1.0,1109.39,1109.39,Baja California Sur,1156,NEUROFLAX SOL. INY. 3 AMPS 4ML,México,1041.48,0.0,1041.48,1041.48,,1041.48
1101,492,7501300420121,ABRETIA,355100,2025-10-07 02:07:41,12,2.0,558.75,1117.5,Baja California Sur,1156,ABRETIA 14 CAPS 30MG,México,520.0,0.0,520.0,1040.0,,1040.0
1098,492,7501092722120,DEXIVANT LIBERACION RETARDADA,365605,2025-10-27 23:16:02,11,2.0,539.91,1079.82,Baja California Sur,1156,DEXIVANT 14 CAPS 30MG,México,514.21,0.0,514.21,1028.42,,1028.42
1099,492,7501101602108,TREZETE,360361,2025-10-17 04:08:08,11,1.0,1089.91,1089.91,Baja California Sur,1156,TREZETE 30 TABS 10/10MG,México,1023.62,0.0,1023.62,1023.62,,1023.62
1097,492,7501287627957,DALACIN C,363285,2025-10-22 23:40:34,12,3.0,521.14,1563.42,Baja California Sur,1153,DALACIN-C 300 MG 16 CAPS,México,337.0,0.0,337.0,1011.0,1.0,1011.0
1097,492,7501101600548,LOBUXAL,355739,2025-10-08 00:40:16,12,2.0,521.42,1042.84,Baja California Sur,1156,LOBUXAL 20 TABS 75/50 MG,México,501.58,0.0,501.58,1003.16,,1003.16
1101,492,7501300420107,SIG,359705,2025-10-16 01:22:40,11,2.0,952.5,1905.0,Baja California Sur,1762,SIG 10MG - COM - 30,México,500.0,0.0,500.0,1000.0,1.0,1000.0
1098,492,7501089802989,CORPOTASIN,363293,2025-10-22 23:48:56,11,2.0,525.65,1051.3,Baja California Sur,1156,CORPOTASIN CL NJA 50 TABS,México,495.9,0.0,495.9,991.8,,991.8
1101,492,7501314701223,UNASAL,360356,2025-10-17 03:53:03,11,1.0,1032.41,1032.41,Baja California Sur,1156,UNASAL 30 TABS 250MG,México,986.7,0.0,986.7,986.7,,986.7
1101,492,7501050620345,CLARITYNE-D,355107,2025-10-07 02:33:04,12,2.0,503.0,1006.0,Baja California Sur,1156,CLARITYNE D 20 TABS,México,493.0,0.0,493.0,986.0,,986.0
1097,492,7501122961253,BENEDORM,357133,2025-10-10 23:35:36,20,4.0,253.09,1012.36,Baja California Sur,1762,BENEDORM 5MG. TAB SL C/20 *ICN*,México,246.4217,0.0,246.4217,985.6868,,985.6868
1097,492,7501043100410,AMOXIL,369091,2025-11-03 22:53:40,11,5.0,218.08,1090.4,Baja California Sur,1762,CADP 02-2026 AMOXIL 500MG/5ML SUSP 75ML *GSK*,México,193.1628,0.0,193.1628,965.8140000000001,,965.8140000000001
1101,492,7502241941775,COZAAR XQ,362761,2025-10-22 03:55:11,12,1.0,1012.53,1012.53,Baja California Sur,1156,COZAAR XQ 30 COMP 50MG/5MG,México,964.85,0.0,964.85,964.85,,964.85
1101,492,7730979097994,DEMUS,355107,2025-10-07 02:33:04,11,2.0,490.99,981.98,Baja California Sur,1156,"DEMUS 1 CAPS 100,000 UI",México,482.36,0.0,482.36,964.72,,964.72
1101,492,7501300420053,CEFTREX IM,359705,2025-10-16 01:22:40,12,1.0,1015.0,1015.0,Baja California Sur,1156,CEFTREX SOL INY 3 VIAL 1GR  *A,México,953.75,0.0,953.75,953.75,,953.75
1097,492,7501871720644,TREXEN DUO,363953,2025-10-23 23:51:08,11,2.0,481.12,962.24,Baja California Sur,1156,TREXEN DUO 7 OVULOS 100/400MG,México,476.32,0.0,476.32,952.64,,952.64
1101,492,8903855089249,WEICOP,355169,2025-10-07 03:29:30,11,2.0,494.45,988.9,Baja California Sur,1156,WEICOP 10 TABS 200 MG,México,470.91,0.0,470.91,941.82,,941.82
1101,492,7501300420220,DORIXINA-FLAM,359133,2025-10-15 04:28:05,11,2.0,501.24,1002.48,Baja California Sur,1156,DORIXINA-FLAM 14 TABS 250/50MG,México,468.13,0.0,468.13,936.26,,936.26
1098,492,7501124820640,PATANOL,355719,2025-10-08 00:10:53,11,1.0,958.55,958.55,Baja California Sur,1156,PATANOL SOL 0.2% 2.5ML,México,926.06,0.0,926.06,926.06,,926.06
1098,492,7506400900719,LESOTRIS,366904,2025-10-30 00:39:22,11,1.0,971.31,971.31,Baja California Sur,1156,LESOTRIS 60 CAPS 42 MG,México,925.06,0.0,925.06,925.06,,925.06
1101,492,7501033957574,DICETEL,362719,2025-10-22 02:57:12,11,1.0,956.05,956.05,Baja California Sur,1156,DICETEL 28 TABS 100MG,México,919.28,0.0,919.28,919.28,,919.28
1101,492,7501299330241,EVEREST,362737,2025-10-22 03:14:08,11,2.0,544.94,1089.88,Baja California Sur,1164,EVEREST M MAST 30 TABS 5MG,México,458.9849,0.0,458.9849,917.9698,,917.9698
1101,492,7501300421777,RECAFLEX,355169,2025-10-07 03:29:30,11,1.0,978.13,978.13,Baja California Sur,1156,RECAFLEX 30 SOB 1500 MG/1200 M,México,914.38,0.0,914.38,914.38,,914.38
1101,492,7501009072560,GLUCOPHAGE,355128,2025-10-07 02:58:14,12,2.0,682.07,1364.14,Baja California Sur,1156,GLUCOPHAGE 60 TABS 500 MG,México,454.84,0.0,454.84,909.68,,909.68
1098,492,7501300407160,VODELAN,358222,2025-10-13 23:17:29,11,2.0,601.42,1202.84,Baja California Sur,1612,VODELAN 500MG/100MG TAB,México,452.832,0.0417,453.020830944,906.041661888,,906.041661888
1101,492,7501201400833,LUMIGAN RC,359135,2025-10-15 04:34:26,11,1.0,916.75,916.75,Baja California Sur,1156,LUMIGAN RC 3 ML,México,905.82,0.0,905.82,905.82,,905.82
1098,492,7501300420916,CLENDIX,368058,2025-10-31 23:17:29,11,2.0,499.38,998.76,Baja California Sur,1156,CLENDIX 16 CAP 300 MG,México,448.75,0.0,448.75,897.5,,897.5
1101,492,7501314705511,EVIPRESS,355121,2025-10-07 02:48:45,12,2.0,480.42,960.84,Baja California Sur,1156,EVIPRESS 10 TABS 10MG,México,448.5,0.0,448.5,897.0,,897.0
1101,492,7501298224169,GAVINDO N,359135,2025-10-15 04:34:26,11,1.0,920.25,920.25,Baja California Sur,1156,GAVINDO N 30 CAP,México,892.99,0.0,892.99,892.99,,892.99
1098,492,7891317019587,EDARBI,365605,2025-10-27 23:16:02,11,1.0,930.1,930.1,Baja California Sur,1156,EDARBI 28 TABS 40MG,México,887.32,0.0,887.32,887.32,,887.32
1097,492,7501124183271,LIBERTRIM,358153,2025-10-13 22:17:33,12,1.0,910.46,910.46,Baja California Sur,1156,LIBERTRIM SOL 6AMP 50MG/5ML  R,México,885.77,0.0,885.77,885.77,,885.77
1101,492,7501314704828,ULSEN PCS,355169,2025-10-07 03:29:30,12,2.0,473.25,946.5,Baja California Sur,1156,ULSEN PCS 14 CAPS 40MG,México,441.6,0.0,441.6,883.2,,883.2
1101,492,7501089802019,ANGIOTROFIN,362761,2025-10-22 03:55:11,20,4.0,228.66,914.64,Baja California Sur,1612,ANGIOTROFIN TABS 30 MG C/30,México,219.984,0.0417,220.075733328,880.302933312,,880.302933312
1101,492,729208216104,DROSSAGYN,362737,2025-10-22 03:14:08,11,1.0,872.28,872.28,Baja California Sur,1156,DROSSAGYN CREMA 50 GR,México,867.97,0.0,867.97,867.97,,867.97
1101,492,650240001314,NIKZON,359135,2025-10-15 04:34:26,11,2.0,449.81,899.62,Baja California Sur,1156,NIKZON 90 TABS,México,431.64,0.0,431.64,863.28,,863.28
1097,492,7501385420221,TASEDAN,360821,2025-10-17 23:35:26,11,1.0,902.68,902.68,Baja California Sur,1156,TASEDAN 60 TABS 2MG*G2*,México,855.0,0.0,855.0,855.0,,855.0
1101,492,7502213144012,ROFUCAL,359705,2025-10-16 01:22:40,12,3.0,285.99,857.97,Baja California Sur,1156,ROFUCAL 30 TABS 25MG,México,284.46,0.0,284.46,853.3799999999999,,853.3799999999999
1098,492,7501318608788,XARELTO,368058,2025-10-31 23:17:29,11,1.0,2681.36,2681.36,Baja California Sur,1153,XARELTO 20 MG C/28 TABS O CPR,México,850.0,0.0,850.0,850.0,1.0,850.0
1099,492,7841141003726,PRIKUL,360361,2025-10-17 04:08:08,12,1.0,883.03,883.03,Baja California Sur,1156,PRIKUL PREGABALINA 28CAP 75MG,México,845.0,0.0,845.0,845.0,,845.0
1101,492,7501089804310,RECOVERON-N,362761,2025-10-22 03:55:11,10269,2.0,423.49,846.98,Baja California Sur,1156,RECOVERON N UNG 40GR,México,420.44,0.0,420.44,840.88,,840.88
1101,492,7501098611329,NEXIUM MUPS,355186,2025-10-07 04:00:29,11208,20.0,500.63,10012.6,Baja California Sur,1358,ALIVOATO C/40 TABS. 1 GR.,México,41.46,0.0455,41.4788643,829.577286,,829.577286
1098,492,7501300421999,EXBUTEN,363293,2025-10-22 23:48:56,11,1.0,933.75,933.75,Baja California Sur,1156,EXBUTEN 60 TABS 5 MG,México,816.25,0.0,816.25,816.25,,816.25
1098,492,7501058714305,TEMPRA JARABE FRESA,361916,2025-10-20 23:53:55,11,5.0,184.97,924.85,Baja California Sur,1156,TEMPRA JARABE FRESA 120ML 3.2G,México,162.7,0.0,162.7,813.5,,813.5
1101,492,7502253072917,ZYLOPRIM,359143,2025-10-15 04:49:27,11,1.0,851.6,851.6,Baja California Sur,1156,ZYLOPRIM 60 TABS 100MG,México,809.7,0.0,809.7,809.7,,809.7
1099,492,7501871720682,TAFIROL FLEX,360361,2025-10-17 04:08:08,11,1.0,839.3,839.3,Baja California Sur,1156,TAFIROL FLEX 30 TABS 300/250MG,México,803.93,0.0,803.93,803.93,,803.93
1097,492,7501058714220,MICOSTATIN SUSPENSION EN POLVO,357133,2025-10-10 23:35:36,11,2.0,434.79,869.58,Baja California Sur,1156,MICOSTATIN SUSP CEREZA 30ML,México,401.01,0.0,401.01,802.02,,802.02
1097,492,7501089800954,ANTIGRAM,358153,2025-10-13 22:17:33,12,1.0,846.26,846.26,Baja California Sur,1156,ANTIGRAM PVO 10 SOBRES,México,798.36,0.0,798.36,798.36,,798.36
1097,492,7891317019747,NENE-DENT GEL,369091,2025-11-03 22:53:40,11,5.0,168.35,841.75,Baja California Sur,1156,NENE-DENT GEL C/10 GR,México,159.61,0.0,159.61,798.0500000000001,,798.0500000000001
1101,492,7501101622229,K-ASMAL,362761,2025-10-22 03:55:11,12,2.0,634.88,1269.76,Baja California Sur,1150,K-ASMAL 1 JBE 20MG/100 ML,México,397.5538,-0.05,397.35502310000004,794.7100462000001,,794.7100462000001
1097,492,8904091182084,ARNALTEM,355739,2025-10-08 00:40:16,12,2.0,407.1,814.2,Baja California Sur,1156,ARNALTEM 0.1% 10 GR,México,396.97,0.0,396.97,793.94,,793.94
1101,492,7501299302668,INHIBITRON DUAL,355128,2025-10-07 02:58:14,11,3.0,269.67,809.01,Baja California Sur,1156,INHIBITRON DUAL 14 CAPS 20MG,México,263.81,0.0,263.81,791.4300000000001,,791.4300000000001
1097,492,7501088507168,ZYRTEC,357133,2025-10-10 23:35:36,12,2.0,410.5,821.0,Baja California Sur,1612,ZYRTEC TABS 10 MG C/10,México,393.9,0.0417,394.06425629999995,788.1285125999999,,788.1285125999999
1101,492,7501314703777,DIMEGAN PEDIATRICO CON PIPETA,355121,2025-10-07 02:48:45,11,3.0,273.93,821.79,Baja California Sur,1156,DIMEGAN SOL PED 30ML,México,262.2,0.0,262.2,786.5999999999999,,786.5999999999999
1097,492,7501033920332,DEPAKENE,357133,2025-10-10 23:35:36,12,2.0,1030.38,2060.76,Baja California Sur,1153,DEPAKENE 250 MG C/60 CAPS,México,390.0,0.0,390.0,780.0,1.0,780.0
1101,492,7501201490797,REFRESH-TEARS,359139,2025-10-15 04:41:32,11,1.0,786.92,786.92,Baja California Sur,1156,REFRESH TEARS GTS 15ML,México,777.3,0.0,777.3,777.3,,777.3
1098,492,7501328980119,ENTEROGERMINA,368058,2025-10-31 23:17:29,20,2.0,387.55,775.1,Baja California Sur,1161,ENTEROGERMINA 5ML INFANTIL C/20 AMPOLLETAS ORAL,México,385.3125,0.0,385.3125,770.625,,770.625
1101,492,7501299310540,EVEREST-DX,355121,2025-10-07 02:48:45,12,1.0,788.02,788.02,Baja California Sur,1156,EVEREST-DX 10MG/5MG 30 CAP,México,770.0,0.0,770.0,770.0,,770.0
1097,492,7501046482322,ZOVIRAX,354350,2025-10-04 22:48:52,11,2.0,401.95,803.9,Baja California Sur,1156,ZOVIRAX CREMA 5GR,México,383.78,0.0,383.78,767.56,,767.56
1101,492,7501298224213,GLUCOPHAGE,360337,2025-10-17 03:23:16,11,1.0,1114.13,1114.13,Baja California Sur,1156,GLUCOPHAGE 60 TABS 850MG,México,764.19,0.0,764.19,764.19,,764.19
1097,492,7501385495670,AFYA,355739,2025-10-08 00:40:16,11,1.0,824.96,824.96,Baja California Sur,1156,AFYA 28 TABS 10MG,México,762.24,0.0,762.24,762.24,,762.24
1101,492,3594455600153,ELATEC,360337,2025-10-17 03:23:16,11,1.0,800.23,800.23,Baja California Sur,1156,ELATEC 30 TABS 1000MG,México,762.13,0.0,762.13,762.13,,762.13
1101,492,7501326004954,JANUMET,355186,2025-10-07 04:00:29,10479,1.0,786.75,786.75,Baja California Sur,1164,JANUMET 56 CAPS 50/1000MG,México,753.1619,0.0,753.1619,753.1619,,753.1619
